asignatura,año,tipo,ccaa,link,operativo
Fundamentos Artísticos,2021,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40435033/Fundamentos+del+Arte_cas.pdf/1f81dde4-f0e7-40fc-1036-b3e8dbe251a0?t=1630995031158,si
Fundamentos Artísticos,2021,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40434996/Fundamentos+del+Arte_cas.pdf/15d24a03-f94f-897b-d2b3-0f53531cf7f4?t=1623912827275,si
Fundamentos Artísticos,2022,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40419856/Fundamentos+del+Arte+castellano.pdf/95f97ee3-4d7c-b770-4fbb-00c89b37722e?t=1663234079945,si
Fundamentos Artísticos,2022,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40419837/Fundamentos+de+Arte+II_cas.pdf/b63b6986-bdb1-ae4f-1398-675b15948065?t=1655376468369,si
Fundamentos Artísticos,2023,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/45489191/2023_Fundamentos+del+Arte+II+%28extraordinaria%29_bil.pdf/5a709686-98dd-d10e-03a7-086f1f1f83ae?t=1695796282883,si
Fundamentos Artísticos,2023,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/45491533/Fundamentos+del+Arte+II.pdf/6f4f224a-d67e-4922-0e87-f092bc7e6127?t=1687166553200,si
Física,2015,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40443477/Fisica.pdf/c56c95c1-6f55-4fea-8570-c19460c6cca9?t=1436786769000,si
Física,2015,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/39900236/F%C3%ADsica.pdf/c273bb33-6b3d-4102-91c1-710a9bbe1f41?t=1666686989707,si
Física,2016,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/39900243/FisicaExtr.%2B2016.pdf/8c450637-99f1-4b43-a190-50e39dd936b7?t=1666686734913,si
Física,2016,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/39900243/Fisica.pdf/33220364-e82d-4e75-8248-11cd8ee38d70?t=1666686735014,si
Física,2017,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40441124/F%C3%ADsica.pdf/1b1436c8-f81e-4a5a-b927-e7ac5d066140?t=1499684655000,si
Física,2017,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40441108/Fisica.pdf/62f18e85-0674-47c8-89ba-dd71d9affe85?t=1497258132000,si
Física,2018,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40440167/F%C3%ADsica.pdf/59e09075-c444-34ea-abd4-dbd958615d2c?t=1531137325000,si
Física,2018,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40440048/F%C3%ADsica.pdf/73148846-5494-3632-2abc-8e245f8a497c?t=1529487854000,si
Física,2019,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40439002/Fisica.pdf/a723d5cf-b25e-0a7a-49e1-514ae1b8fa24?t=1562584679000,si
Física,2019,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40438983/Fisica.pdf/66c6a3ee-e5a7-65e8-873c-4fb1535a2400?t=1560165450000,si
Física,2020,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40436789/Fisica.pdf/57d05ea8-e008-65d5-9b53-270f68afa5bb?t=1595920527890,si
Física,2020,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40436770/Fisica.pdf/3bbba2de-7203-dfa7-77f5-7bd348645760?t=1594884510275,si
Física,2021,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40435033/Fisica_cas.pdf/fd78c36c-c2b9-baba-f594-2db491c0cb26?t=1630995030778,si
Física,2021,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40434996/Fisica_cas.pdf/45ba0e3a-5930-00a4-5cd2-07e24f8081a5?t=1623912826802,si
Física,2022,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40419856/F%C3%ADsica+castellano.pdf/92afc879-041f-0dda-754a-f089ee362716?t=1663234079347,si
Física,2022,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40419837/F%C3%ADsica_cas.pdf/0ccecd2f-7727-b84d-831f-9c2b1fe1231b?t=1655376467909,si
Física,2023,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/45489191/2023_Fisica+%28extraordinaria%29_bil.pdf/2c1e0f2d-fd5a-4916-669b-bc7dd8df04b3?t=1695796282208,si
Física,2023,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/45491533/F%C3%ADsica.pdf/3f3f8047-dd45-4fd8-257e-36eff393de9b?t=1687166552684,si
Geografía,2015,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40443477/Geografia.pdf/0eb4df2e-9ccd-444f-821d-942df20702e4?t=1436786780000,si
Geografía,2015,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/39900236/Geograf%C3%ADa.pdf/d1945612-8394-4f38-927b-8aa20e08754f?t=1666686990143,si
Geografía,2016,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/39900243/Geograf%C3%ADaExtr.+2016.pdf/bba99fff-d657-4d37-93ef-adb749ce11ca?t=1666686735550,si
Geografía,2016,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/39900243/Geograf%C3%ADa.pdf/d9551a77-e49b-4adb-bdb3-e678875ab6e7?t=1666686735628,si
Geografía,2017,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40441124/Geograf%C3%ADa.pdf/2d15b328-b77f-4c56-82b5-0be8e60d1513?t=1499684673000,si
Geografía,2017,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40441108/Geograf%C3%ADa.pdf/c8ab1736-fed7-47a5-83e1-e6d3f37e88cf?t=1496998358000,si
Geografía,2018,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40440167/Geografia.pdf/1e5d3626-9f1a-c724-f46b-c56680f6eba3?t=1531137333000,si
Geografía,2018,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40440048/Geografia.pdf/42de02f2-8dcb-1c67-bb7f-bb691107214d?t=1528711068000,si
Geografía,2019,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40439002/Geografia.pdf/92576450-726d-97fd-0d51-d8f88848ab9a?t=1562584680000,si
Geografía,2019,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40438983/Geografia.pdf/a428d452-18e1-e2fe-426a-36f70ae06544?t=1559911014000,si
Geografía,2020,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40436789/Geografia.pdf/4d030ab6-6bd1-4dc3-f1e7-a6662229a946?t=1595920772783,si
Geografía,2020,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40436770/Geografia.pdf/f5697d89-3df7-6a14-8f76-98485373c700?t=1594884504546,si
Geografía,2021,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40435033/Geografia_cas.pdf/d0abfe9d-55e7-5cf0-19bb-33d22ed60853?t=1630995031311,si
Geografía,2021,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40434996/Geografia_cas.pdf/f1b6bee8-d17d-feba-5ca2-553abf4c53b0?t=1623912827501,si
Geografía,2022,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40419856/Geograf%C3%ADa+castellano.pdf/b108587e-4335-f0ec-20e0-eab57aafac09?t=1663234080248,si
Geografía,2022,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40419837/Geograf%C3%ADa_cas.pdf/54c1256b-368d-50a4-4441-35f5c2634fb2?t=1655376468628,si
Geografía,2023,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/45489191/2023_Geografia+%28extraordinaria%29_bil.pdf/6bc6e684-3b35-d1be-d937-fd423b87792b?t=1695796283197,si
Geografía,2023,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/45491533/Geograf%C3%ADa.pdf/a77dc923-0c6b-b7a4-89ef-8ba14a645792?t=1687166553501,si
Geología y Ciencias Ambientales,2017,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40441124/Geolog%C3%ADa_cast.pdf/76b40e37-4ca2-02a4-75f0-1699f0582966?t=1518007062000,si
Geología y Ciencias Ambientales,2017,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40441108/Geologia_gazt_2017.pdf/7dc1b9ed-65c8-0c57-e706-8ebb13ab3dfe?t=1515428243000,si
Geología y Ciencias Ambientales,2018,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40440167/Geologia.pdf/26f304f4-2d49-7f23-cfd4-d0f7227a42ed?t=1531137334000,si
Geología y Ciencias Ambientales,2018,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40440048/Geologia.pdf/24853928-eb95-580d-781b-b74d2fb05a80?t=1528711070000,si
Geología y Ciencias Ambientales,2019,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40439002/Geologia.pdf/b77b451f-5356-009e-f06f-4ebc26cad134?t=1562584680000,si
Geología y Ciencias Ambientales,2019,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40438983/Geologia.pdf/fd06daab-a5f3-3351-40ac-33ce06b37864?t=1559911014000,si
Geología y Ciencias Ambientales,2020,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40436789/Geologia.pdf/96971bf1-2701-f73c-2313-e526d15daef2?t=1595920780580,si
Geología y Ciencias Ambientales,2020,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40436770/Geologia.pdf/2914cb98-a0ce-8473-ccc1-505e9aaff603?t=1594884504781,si
Geología y Ciencias Ambientales,2021,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40435033/Geologia_cas.pdf/ad0623a2-c8a0-2a1c-3149-d77dfab47a45?t=1630995031599,si
Geología y Ciencias Ambientales,2021,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40434996/Geologia_cas.pdf/9746f44e-25b0-be59-8093-2ecfffc36673?t=1623912827705,si
Geología y Ciencias Ambientales,2022,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40419856/Geolog%C3%ADa+castellano.pdf/a02801b5-0fe9-ad1e-52c3-fa3410c85782?t=1663234080581,si
Geología y Ciencias Ambientales,2022,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40419837/Geolog%C3%ADa_cas.pdf/7e8a6cd8-f5d3-704a-f0d4-983d2309b289?t=1655376468876,si
Geología y Ciencias Ambientales,2023,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/45489191/2023_Geologia+%28extraordinaria%29_bil.pdf/44889f6b-a72a-08f4-73c9-bf32ab2b7ad1?t=1695796283592,si
Geología y Ciencias Ambientales,2023,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/45491533/Geologia.pdf/d73041d6-fdf5-b643-bfee-6fcb2440db2d?t=1687166553756,si
Griego II,2015,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40443477/Griego.pdf/f7535a7e-9f7e-445b-b3a2-2f38e8ab6320?t=1436786786000,si
Griego II,2015,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/39900236/Griego.pdf/7e518138-dcef-44f8-b6d7-4a2c0db773e7?t=1666686990423,si
Griego II,2016,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/39900243/Griego+IIExtr.+2016.pdf/86f5e9ae-6dfb-46ef-a9e9-7b6dcbfd1283?t=1666686735711,si
Griego II,2016,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/39900243/Griego+II.pdf/3667fb43-bdee-4cd7-bdf6-650b933bd04c?t=1666686735768,si
Griego II,2017,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40441124/Griego+II.pdf/b8bbffde-e4c3-40c7-9f12-f339b17e330e?t=1499684687000,si
Griego II,2017,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40441108/Griego.pdf/761a016e-1714-4ea6-83c3-459cbaeed9ea?t=1497258150000,si
Griego II,2018,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40440167/Griego.pdf/0a0438b1-4752-9ab4-f33b-5bcc75f66a70?t=1531137335000,si
Griego II,2018,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40440048/Griego.pdf/a4761a11-36d2-e7e5-88af-c61c6b446976?t=1528711070000,si
Griego II,2019,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40439002/Griego+II.pdf/c7ea0e56-7412-b187-3526-682e22d14520?t=1562584681000,si
Griego II,2019,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40438983/Griego+II.pdf/0a486939-a85b-68f1-a8b2-5b683cfd61a7?t=1559911015000,si
Griego II,2020,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40436789/Griego-II.pdf/743b5f7c-e4aa-e504-53ec-1f704acaab1b?t=1595920788065,si
Griego II,2020,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40436770/Griego+II.pdf/9f028b71-dd92-3221-66af-df0bcd085868?t=1594884505031,si
Griego II,2021,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40435033/Griego_cas.pdf/1b6b20d6-ba3a-1f70-51c5-e0d5f303ec01?t=1630995031836,si
Griego II,2021,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40434996/Griego_cas.pdf/4fd7ae50-92a5-7eed-9c1f-96f426a9e17a?t=1623912827900,si
Griego II,2022,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40419856/Griego+castellano.pdf/bfe9b885-ce65-a58c-133f-7a4db941455a?t=1663234080844,si
Griego II,2022,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40419837/Griego_cas.pdf/97549a5c-7a53-25b5-d507-f8d6af6286d8?t=1655376469385,si
Griego II,2023,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/45489191/2023_Griego+II+%28extraordinaria%29_bil.pdf/63b7caca-161b-43a7-7420-bde548b7b369?t=1695796283911,si
Griego II,2023,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/45491533/Griego.pdf/232e21c9-4862-4d80-89af-a761d8bf2d0a?t=1687166554064,si
Historia de España,2015,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40443477/Historia+de+Espa%C3%B1a.pdf/952e748c-34e2-42a7-b960-39c999e3b88e?t=1436787414000,si
Historia de España,2015,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40443477/Historia+de+la+filosofia.pdf/c7d22fe7-c92f-4c93-9af7-2c7f89499c29?t=1436787421000,si
Historia de España,2015,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40443477/H%C2%AA+musica.pdf/02383657-15b2-475f-9556-134fea4d5f3c?t=1436787406000,si
Historia de España,2015,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40443477/Historia+del+arte.pdf/c62e934f-6e31-40f2-9ef0-fb1d00d5ddf4?t=1436787427000,si
Historia de España,2015,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/39900236/Historia+de+Espa%C3%B1a.pdf/fcc01291-d834-469a-8b0e-6dcb11d53136?t=1666686990544,si
Historia de España,2015,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/39900236/Historia+de+la+filosof%C3%ADa.pdf/945ab248-1dd6-47f7-8c9d-182c148d4130?t=1666686990606,si
Historia de España,2015,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/39900236/Historia+de+la+m%C3%BAsica.pdf/dc6a0f30-5a59-4787-9e47-305c97486602?t=1666686990670,si
Historia de España,2015,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/39900236/Historia+del+arte.pdf/44948f03-427a-4c62-a129-a8a53d5cffc9?t=1666686990754,si
Historia de España,2016,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/39900243/Historia+de+Espa%C3%B1aExtr.+2016.pdf/089dd9a6-c344-4a74-8358-0e6d5390234f?t=1666686736141,si
Historia de España,2016,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/39900243/Historia+de+la+filosof%C3%ADaExtr.+2016.pdf/c9025a95-e8de-436d-b90a-d0c6a85c1b74?t=1666686750508,si
Historia de España,2016,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/39900243/H%C2%AA+musicaExtr.+2016.pdf/18ccba48-3b3a-4ad1-86e9-263f8aa6161b?t=1666686735943,si
Historia de España,2016,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/39900243/Historia+del+arteExtr.+2016.pdf/df8a2220-9bc8-4713-948b-4c8c6ff58401?t=1666686750899,si
Historia de España,2016,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/39900243/Historia+de+Espa%C3%B1a.pdf/1e5fd3fd-d2bd-40d9-8e6c-5f928e2fa2db?t=1666686736201,si
Historia de España,2016,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/39900243/Historia+de+la+filosof%C3%ADa.pdf/d992f112-f2b0-4471-afe9-2f8f9ffaeaf1?t=1666686750576,si
Historia de España,2016,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/39900243/Historia_musica.pdf/bc065d9c-2ad2-42f6-b505-2079bc69c6fb?t=1666686751092,si
Historia de España,2016,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/39900243/Historia+del+arte.pdf/1c477aa0-210f-4ab5-bfe0-04bcd48f965e?t=1666686750964,si
Historia de España,2017,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40441124/Historia+de+Espa%C3%B1a.pdf/779c9aaa-e117-45c6-9fea-06fe07fc2fe9?t=1499684693000,si
Historia de España,2017,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40441124/Historia+de+la+filosof%C3%ADa.pdf/c7bdcfc9-c766-41cc-b04d-0ebb570f1113?t=1499684699000,si
Historia de España,2017,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40441124/Historia+del+arte.pdf/bf187c36-bd2d-4dba-ae58-38c133cdfa1e?t=1499684705000,si
Historia de España,2017,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40441108/Historia+de+Espa%C3%B1a.pdf/a633bd9f-073d-4e5e-8997-cc873745b8d3?t=1496998364000,si
Historia de España,2017,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40441108/Historiadela+Filosofia.pdf/93f561e5-0304-425f-a717-bed7a2ba9354?t=1497258155000,si
Historia de España,2017,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40441108/HistoriadelArte.pdf/d3238d98-6d4b-4446-a768-1b0f4b9e9562?t=1497258161000,si
Historia de España,2018,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40440167/Historia+de+Espa%C3%B1a+.pdf/3b737854-f0c2-0443-4b02-9bb80ccf5819?t=1531137341000,si
Historia de España,2018,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40440167/Historia+de+la+Filosofia.pdf/6830e25b-4832-cd50-fc82-466760b4616a?t=1531137327000,si
Historia de España,2018,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40440167/Historia+del+Arte.pdf/411cd553-9418-89e9-3182-02faf81dd991?t=1531137336000,si
Historia de España,2018,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40440048/Historia+de+Espa%C3%B1a.pdf/d7a5acb5-32c1-da96-be82-8d150b0b7589?t=1528711071000,si
Historia de España,2018,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40440048/Historiadela+Filosofia.pdf/3c874d40-b7b5-83f8-b02d-fcd71927da43?t=1528711073000,si
Historia de España,2018,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40440048/Historia_del_Arte.pdf/7d3bd4dc-244c-9b41-5a6c-dad76e00082d?t=1528711072000,si
Historia de España,2019,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40439002/Historia+de+Espa%C3%B1a.pdf/cdbaa67a-5f98-b38e-c187-faa5ee673c65?t=1562584681000,si
Historia de España,2019,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40439002/Historia+de+la+Filosofia.pdf/126c2864-31db-00c5-2a89-32c48ace1bbb?t=1562584681000,si
Historia de España,2019,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40439002/Historia+del+Arte.pdf/d48ddcd7-42a1-d80c-7b48-2aea8293a26d?t=1562584682000,si
Historia de España,2019,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40438983/Historia+de+Espa%C3%B1a.pdf/62c7adf4-e8f4-6f38-0ae0-802c66ccbe51?t=1559911015000,si
Historia de España,2019,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40438983/Historia+de+la+Filosofia.pdf/329ce036-e90c-8caf-1947-9596e53d5b7a?t=1559919140000,si
Historia de España,2019,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40438983/Historia+del+Arte.pdf/602646d0-9bcd-17a2-71bd-eebcc01c8cd7?t=1560157069000,si
Historia de España,2020,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40436789/Historia-de-Espa%C3%B1a.pdf/fccfa9e9-cb09-aee5-5956-f8b8a2dffd02?t=1595920798067,si
Historia de España,2020,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40436789/Historia-de-la-Filosofia.pdf/7872a797-b16e-4cd4-851f-256439724d9d?t=1595920800153,si
Historia de España,2020,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40436789/Historia-del-Arte.pdf/221cc439-5d42-0f28-3326-9070a0d5ac7e?t=1595920809165,si
Historia de España,2020,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40436770/Historia+de+Espa%C3%B1a.pdf/f8728695-e517-3a3c-0534-4db9c9d51226?t=1594884505245,si
Historia de España,2020,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40436770/Historia+de+la+Filosofia.pdf/f109d40b-1faa-3a0e-2d05-451ab5fe2320?t=1594884505465,si
Historia de España,2020,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40436770/Historia+del+Arte.pdf/60bb5d65-6f63-d866-78f5-e26911da4b2b?t=1594884505771,si
Historia de España,2021,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40435033/Historia+de+Espa%C3%B1a_cas.pdf/e0b18ecc-a2f8-c347-1769-4c4de943baa0?t=1630995032023,si
Historia de España,2021,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40435033/Historia+de+la+filosofia_cas.pdf/396c12f0-0f8a-5320-8152-ea2371befd44?t=1630995032236,si
Historia de España,2021,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40435033/Historia+del+Arte_cas.pdf/09996fdb-3fc6-9428-fb4c-1e93ef6007ff?t=1630995032424,si
Historia de España,2021,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40434996/Historia+de+Espa%C3%B1a_cas.pdf/f729c9ff-1e35-a07e-7ca3-87ed86eaeebc?t=1623912828075,si
Historia de España,2021,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40434996/Historia+de+la+filosofia_cas.pdf/6f198071-786d-cf84-ee84-75bc7c967d0d?t=1623912828291,si
Historia de España,2021,Ordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40434996/Historia+del+Arte_cas.pdf/3d16b9a5-a372-2639-38c8-5ec90e9c9ca1?t=1623912828485,si
Historia de España,2022,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40419856/Historia+de+Espa%C3%B1a+castellano.pdf/a3bebfff-f838-a438-f1f0-cc40116bde9b?t=1663234081128,si
Historia de España,2022,Extraordinaria,País Vasco,https://www.ehu.eus/documents/38889400/40419856/Historia+de+la+Filosofia+castellano.pdf/2776c02b-f3c7-5873-8d69-49b1875eccec?t=1663234081380,si
