carrera,titulacion,universidad,provincia,modalidad,nota_corte,tipo_centro,duracion,precio_primer_curso,nota_corte_num
Matematicas,Doble Grado en Matemáticas + Física,Universidad de Murcia,Murcia,Presencial,"13,179",Universidad Pública,"5,0 años",no disponible,13.179
Matematicas,Doble grado en Matemáticas + Ingeniería de Tecnologías y Servicios de Telecomunicación,Universitat Politècnica de València,Valencia,Presencial,"13,167",Universidad Pública,"5,0 años",no disponible,13.167
Matematicas,Doble Grado en Ingeniería Informática + Matemáticas,Universidad Rey Juan Carlos,Madrid,Presencial,"13,148",Universidad Pública,"4,0 años",1.530 €,13.148
Matematicas,Doble Grado en Física + Matemáticas,Universitat Autònoma de Barcelona,Barcelona,Presencial,"13,111",Universidad Pública,"5,0 años",1.108 €,13.111
Matematicas,Doble Grado en Matemáticas + Ingeniería Informática,Universidad de Cádiz,Cádiz,Presencial,"13,109",Universidad Pública,"5,0 años",no disponible,13.109
Matematicas,Doble Grado en Matemáticas +  Estadística,Universidad de Sevilla,Sevilla,Presencial,"13,075",Universidad Pública,"5,0 años",833 €,13.075
Matematicas,Doble Grado en Matemáticas + Física (Opción A - predomina Matemáticas),Universidad de Oviedo,Asturias,Presencial,"13,033",Universidad Pública,"5,0 años",738 €,13.033
Matematicas,Programa de Estudios Simultáneos en Matemáticas + Ingeniería Informática,Universidad de Murcia,Murcia,Presencial,"12,996",Universidad Pública,"5,0 años",1.013 €,12.996
Matematicas,Doble Grado en Economía + Matemáticas y Ciencia de Datos,Universidad Complutense de Madrid,Madrid,Presencial,"12,975",Universidad Pública,"6,0 años",no disponible,12.975
Matematicas,Grado en Matemáticas,Universidad de Salamanca,Salamanca,Presencial,"12,891",Universidad Pública,"4,0 años",678 €,12.891
Matematicas,Doble Grado en Física + Matemáticas,Universitat de Barcelona,Barcelona,Presencial,"12,864",Universidad Pública,"5,0 años",1.181 €,12.864
Matematicas,Grado en Matemáticas,Universitat Politècnica de Catalunya,Barcelona,Presencial,"12,816",Universidad Pública,"4,0 años",1.108 €,12.816
Matematicas,Doble Grado en Ingeniería del Software + Matemáticas,Universidad Rey Juan Carlos,Madrid,Presencial,"12,800",Universidad Pública,"4,0 años",1.530 €,12.8
Matematicas,Programa de Estudios Conjunto de Grado en Matemáticas y Grado en Ingeniería Informática de Servicios y Aplicaciones,Universidad de Valladolid,Valladolid,Presencial,"12,799",Universidad Pública,"5,0 años",916 €,12.799
Matematicas,Doble Grado en Economía + Matemáticas,Universidad Rey Juan Carlos,Madrid,Presencial,"12,764",Universidad Pública,"5,0 años",no disponible,12.764
Matematicas,Grado en Matemáticas,Universidad de Alicante,Alicante,Presencial,"12,723",Universidad Pública,"4,0 años",842 €,12.723
Matematicas,Doble Grado en Ingeniería Informática + Matemáticas,Universitat de Barcelona,Barcelona,Presencial,"12,664",Universidad Pública,"5,0 años",1.181 €,12.664
Matematicas,Doble Grado en Matemáticas + Ingeniería Informática,Universidad de Zaragoza,Zaragoza,Presencial,"12,660",Universidad Pública,"5,0 años",1.430 €,12.66
Matematicas,Grado en Matemáticas y Computación,Universidad Carlos III de Madrid,Madrid,Presencial,"12,641",Universidad Pública,"4,0 años",1.166 €,12.641
Matematicas,Grado en Matemáticas,Universidad de Granada,Granada,Presencial,"12,587",Universidad Pública,"4,0 años",757 €,12.587
Matematicas,Doble grado en Matemáticas + Ingeniería Civil,Universitat Politècnica de València,Valencia,Presencial,"12,572",Universidad Pública,"5,0 años",no disponible,12.572
Matematicas,Grado en Matemáticas,Universidad de Oviedo,Asturias,Presencial,"12,364",Universidad Pública,"4,0 años",738 €,12.364
Matematicas,Grado en Matemáticas,Universidad Complutense de Madrid,Madrid,Presencial,"12,300",Universidad Pública,"4,0 años",1.015 €,12.3
Matematicas,Grado en Matemáticas,Universidade de Santiago de Compostela,A Coruña,Presencial,"12,286",Universidad Pública,"4,0 años",836 €,12.286
Matematicas,Grado en Matemáticas,Universitat de Barcelona,Barcelona,Presencial,"12,264",Universidad Pública,"4,0 años",1.108 €,12.264
Matematicas,Doble Grado en Matemáticas + Ingeniería Informática,Universitat de les Illes Balears,Baleares,Presencial,"12,220",Universidad Pública,"6,0 años",no disponible,12.22
Matematicas,Grado en Matemáticas,Universidad de Sevilla,Sevilla,Presencial,"12,158",Universidad Pública,"4,0 años",757 €,12.158
Matematicas,Grado en Matemáticas,Universidad de Murcia,Murcia,Presencial,"12,140",Universidad Pública,"4,0 años",863 €,12.14
Matematicas,PCEO en Matemáticas + Estadística,Universidad de Extremadura,Badajoz,Presencial,"12,124",Universidad Pública,"5,0 años",no disponible,12.124
Matematicas,Grado en Matemáticas,Universidad Politécnica de Madrid,Madrid,Presencial,"12,085",Universidad Pública,"4,0 años",1.166 €,12.085
Matematicas,Grado en Matemáticas,Universidad de Málaga,Málaga,Presencial,"12,044",Universidad Pública,"4,0 años",757 €,12.044
Comunicacion,Grado en Comunicación Digital,Universidad Rey Juan Carlos,Madrid,Presencial,"9,390",Universidad Pública,"4,0 años",1.015 €,9.39
Comunicacion,Grado en Comunicación e Industrias Culturales,Universitat de Barcelona,Barcelona,Presencial,"8,787",Universidad Pública,"4,0 años",1.108 €,8.787
Comunicacion,Grado en Comunicación Interactiva,Universitat Autònoma de Barcelona,Barcelona,Presencial,"6,916",Universidad Pública,"4,0 años",1.108 €,6.916
Comunicacion,Grado en Comunicación Digital,Universidad de Valladolid,Valladolid,Presencial,"5,000",Universidad Pública,"4,0 años",678 €,5.0
Comunicacion,Grado en Estudios de Comunicación y Medios,Universidad de Murcia,Murcia,Presencial,"5,000",Universidad Pública,"4,0 años",863 €,5.0
Comunicacion,Grado en Comunicación Cultural,Universitat de Girona,Girona,Presencial,"5,000",Universidad Pública,"4,0 años",1.061 €,5.0
Comunicacion,Grado en Comunicación y Relaciones Públicas,ESIC Valencia,Valencia,Presencial,"5,000",Universidad Privada,"4,0 años",9.200 €,5.0
Comunicacion,"Grado en Marketing, Innovación y Tecnología",Euncet Business School,Barcelona,Semipresencial,"5,000",Centro Adscrito Privado,"4,0 años",6.600 €,5.0
Comunicacion,Grado en Comunicación,Centro Universitario San Isidoro,Sevilla,Presencial,"5,000",Centro Adscrito Privado,"4,0 años",6.533 €,5.0
Comunicacion,Doble Grado en Comunicación + Comunicación Digital,Centro Universitario San Isidoro,Sevilla,Presencial,"5,000",Centro Adscrito Privado,"5,0 años",7.781 €,5.0
Periodismo,Doble Grado en Relaciones Internacionales + Periodismo,Universidad Rey Juan Carlos,Madrid,Presencial,"12,801",Universidad Pública,"5,0 años",1.345 €,12.801
Periodismo,Doble Grado en Periodismo + Comunicación Audiovisual,Universidad de Sevilla,Sevilla,Presencial,"12,674",Universidad Pública,"5,0 años",984 €,12.674
Periodismo,Doble Grado en Comunicación Audiovisual + Periodismo,Universidade de Santiago de Compostela,A Coruña,Presencial,"12,418",Universidad Pública,"5,0 años",600 €,12.418
Periodismo,Doble Grado en Derecho + Periodismo,Universidad Rey Juan Carlos,Madrid,Presencial,"12,075",Universidad Pública,"5,0 años",1.535 €,12.075
Periodismo,Doble Grado en Comunicación Audiovisual + Periodismo,Universidad del País Vasco,Vizcaya,Presencial,"11,918",Universidad Pública,"5,0 años",805 €,11.918
Periodismo,Doble Grado en Periodismo + Comunicación Audiovisual,Universidad Carlos III de Madrid,Madrid,Presencial,"11,728",Universidad Pública,"5,0 años",no disponible,11.728
Periodismo,Doble Grado en Periodismo + Publicidad y Relaciones Públicas,Universidad del País Vasco,Vizcaya,Presencial,"11,318",Universidad Pública,"5,0 años",805 €,11.318
Periodismo,Doble Grado en Comunicación Audiovisual + Periodismo,Universitat de València,Valencia,Presencial,"11,316",Universidad Pública,"5,0 años",no disponible,11.316
Periodismo,Doble Grado en Economía + Periodismo,Universidad Rey Juan Carlos,Madrid,Presencial,"11,264",Universidad Pública,"5,0 años",1.258 €,11.264
Periodismo,Grado en Periodismo,Universitat Pompeu Fabra,Barcelona,Presencial,"10,866",Universidad Pública,"4,0 años",1.108 €,10.866
Periodismo,Grado en Gestión de la Información y Contenidos Digitales,Universidad Carlos III de Madrid,Madrid,Presencial,"10,639",Universidad Pública,"4,0 años",1.015 €,10.639
Periodismo,Doble Grado en Comunicación Audiovisual + Periodismo,Universidad Miguel Hernández de Elche,Alicante,Presencial,"10,350",Universidad Pública,"5,0 años",1.078 €,10.35
Periodismo,Doble Grado en Periodismo + Comunicación Audiovisual,Universidad Rey Juan Carlos,Madrid,Presencial,"10,223",Universidad Pública,"5,0 años",1.269 €,10.223
Periodismo,Doble Grado en Ciencia Política y Gestión Pública + Periodismo,Universidad Rey Juan Carlos,Madrid,Presencial,"9,994",Universidad Pública,"5,0 años",1.421 €,9.994
Periodismo,Grado en Periodismo,Universitat de València,Valencia,Presencial,"9,886",Universidad Pública,"4,0 años",767 €,9.886
Periodismo,Grado en Periodismo,Universitat Jaume I,Castellón,Presencial,"9,842",Universidad Pública,"4,0 años",842 €,9.842
Periodismo,Doble Grado en Periodismo + Comunicación Audiovisual,Universidad Rey Juan Carlos,Madrid,Presencial,"9,787",Universidad Pública,"5,0 años",1.269 €,9.787
Periodismo,Grado en Periodismo,Universidad Carlos III de Madrid,Madrid,Presencial,"9,500",Universidad Pública,"4,0 años",1.015 €,9.5
Periodismo,Grado en Periodismo,Universitat Autònoma de Barcelona,Barcelona,Presencial,"9,300",Universidad Pública,"4,0 años",1.108 €,9.3
Periodismo,Doble Grado en Ciencias Políticas y de la Administración (GR) + Periodismo (MA),Universidad de Málaga,Málaga,Presencial,"8,928",Universidad Pública,"5,0 años",757 €,8.928
Periodismo,Grado en Periodismo,Universidade de Santiago de Compostela,A Coruña,Presencial,"8,880",Universidad Pública,"4,0 años",591 €,8.88
Periodismo,Grado en Periodismo,Universidad Rey Juan Carlos,Madrid,Presencial,"8,717",Universidad Pública,"4,0 años",1.015 €,8.717
Periodismo,Grado en Periodismo,Universidad Rey Juan Carlos,Madrid,Presencial,"8,578",Universidad Pública,"4,0 años",1.015 €,8.578
Periodismo,Grado en Periodismo,Universidad de Zaragoza,Zaragoza,Presencial,"8,486",Universidad Pública,"4,0 años",1.190 €,8.486
Periodismo,Grado en Periodismo,Universidad Miguel Hernández de Elche,Alicante,Presencial,"8,252",Universidad Pública,"4,0 años",842 €,8.252
Periodismo,Grado en Periodismo,Universidad de La Laguna,Tenerife,Presencial,"8,170",Universidad Pública,"4,0 años",610 €,8.17
Periodismo,Doble Grado en Periodismo + Humanidades,Universidad Carlos III de Madrid,Madrid,Presencial,"7,999",Universidad Pública,"6,0 años",no disponible,7.999
Periodismo,PCEO en Periodismo + Comunicación Audiovisual,Universidad de Extremadura,Badajoz,Presencial,"7,939",Universidad Pública,"5,0 años",939 €,7.939
Periodismo,Grado en Periodismo,Universidad Complutense de Madrid,Madrid,Presencial,"7,574",Universidad Pública,"4,0 años",1.015 €,7.574
Periodismo,Grado en Periodismo,Universitat Rovira i Virgili,Tarragona,Presencial,"7,080",Universidad Pública,"4,0 años",1.061 €,7.08
Periodismo,Doble Grado en Ciencia Política y Gestión Pública + Periodismo,Universidad Rey Juan Carlos,Madrid,Presencial,"6,919",Universidad Pública,"5,0 años",1.421 €,6.919
Periodismo,Grado en Periodismo,Universidad de Extremadura,Badajoz,Presencial,"5,414",Universidad Pública,"4,0 años",709 €,5.414
Periodismo,Grado en Periodismo,Universidad de Valladolid,Valladolid,Presencial,"5,000",Universidad Pública,"4,0 años",625 €,5.0
Periodismo,Grado en Periodismo,Universidad de Murcia,Murcia,Presencial,"5,000",Universidad Pública,"4,0 años",863 €,5.0
Periodismo,Grado en Comunicación y Periodismo Audiovisuales,Universitat de Lleida,LLeida,Presencial,"5,000",Universidad Pública,"4,0 años",1.108 €,5.0
Periodismo,Grado en Periodismo,Universidad del País Vasco,Vizcaya,Presencial,"5,000",Universidad Pública,"4,0 años",805 €,5.0
Periodismo,Doble Grado en Comunicación Audiovisual + Periodismo,Universidad de Castilla - La Mancha,Cuenca,Presencial,"5,000",Universidad Pública,"5,0 años",no disponible,5.0
Periodismo,Grado en Periodismo,Universidad de Málaga,Málaga,Presencial,"5,000",Universidad Pública,"4,0 años",757 €,5.0
Periodismo,PCEO en Periodismo + Información y Documentación,Universidad de Extremadura,Badajoz,Presencial,"5,000",Universidad Pública,"6,0 años",1.081 €,5.0
Periodismo,Grado en Periodismo,Universidad de Castilla - La Mancha,Cuenca,Presencial,"5,000",Universidad Pública,"4,0 años",875 €,5.0
Periodismo,Grado en Periodismo,Universidad de Sevilla,Sevilla,Presencial,"5,000",Universidad Pública,"4,0 años",757 €,5.0
Periodismo,Grado en Lengua y Literatura Catalanas,Universitat Rovira i Virgili,Tarragona,Presencial,"5,000",Universidad Pública,"4,0 años",1.061 €,5.0
Periodismo,Doble Grado en Ciencias Políticas y de la Administración (GR) + Periodismo (MA),Universidad de Granada,Granada,Presencial,"5,000",Universidad Pública,"5,0 años",757 €,5.0
Periodismo,Grado en Periodismo,Universitat de Vic - Universitat Central de Catalunya,Barcelona,Presencial,"5,000",Universidad Privada,"4,0 años",6.058 €,5.0
Periodismo,Grado en Periodismo,Centro Universitario EUSA,Sevilla,Presencial,"5,000",Centro Adscrito Privado,"4,0 años",6.382 €,5.0
Periodismo,Doble Grado en Periodismo + Comunicación Audiovisual,Centro Universitario EUSA,Sevilla,Presencial,"5,000",Centro Adscrito Privado,"5,0 años",8.906 €,5.0
Periodismo,Grado en Comunicación Digital,Centro Universitario San Isidoro,Sevilla,Presencial,"5,000",Centro Adscrito Privado,"4,0 años",6.533 €,5.0
Periodismo,Grado en Periodismo,Universidad Rey Juan Carlos,Madrid,Semipresencial,"7,282",Universidad Pública,"4,0 años",1.015 €,7.282
Turismo,Doble Grado en Traducción e Interpretación (Inglés) + Turismo,Universidad de Granada,Granada,Presencial,"12,273",Universidad Pública,"5,0 años",no disponible,12.273
Turismo,Doble Grado en Turismo + Marketing,Universidad Rey Juan Carlos,Madrid,Presencial,"10,728",Universidad Pública,"5,0 años",1.484 €,10.728
Turismo,Doble Grado en Turismo + Administración y Dirección de Empresas,Universitat de València,Valencia,Presencial,"10,603",Universidad Pública,"5,0 años",no disponible,10.603
Turismo,Doble Grado en Turismo + Publicidad y Relaciones Públicas,Universidad de Málaga,Málaga,Presencial,"10,518",Universidad Pública,"5,0 años",757 €,10.518
Turismo,Doble Grado en Turismo + Publicidad y Relaciones Públicas,Universitat de Girona,Girona,Presencial,"9,660",Universidad Pública,"5,0 años",1.203 €,9.66
Turismo,Doble Grado en Turismo + Traducción e Interpretación (Inglés),Universidad de Málaga,Málaga,Presencial,"9,378",Universidad Pública,"5,0 años",757 €,9.378
Turismo,Doble Grado en Administración de Empresas + Turismo,Universitat de les Illes Balears,Baleares,Presencial,"8,800",Universidad Pública,"5,0 años",no disponible,8.8
Turismo,Doble Grado en Administración y Dirección de Empresas + Turismo,Universidad Politécnica de Cartagena,Murcia,Presencial,"8,634",Universidad Pública,"5,0 años",no disponible,8.634
Turismo,Doble Grado en Administración y Dirección de Empresas + Turismo,Universitat Politècnica de València,Valencia,Presencial,"8,538",Universidad Pública,"5,0 años",no disponible,8.538
Turismo,Doble Grado en Turismo + Administración y Dirección de Empresas,Universidad Rey Juan Carlos,Madrid,Presencial,"8,261",Universidad Pública,"5,0 años",1.258 €,8.261
Turismo,Doble Grado en Turismo + Administración y Dirección de Empresas,Universidad Rey Juan Carlos,Madrid,Presencial,"8,070",Universidad Pública,"5,0 años",1.484 €,8.07
Turismo,Doble Grado en Turismo + Administración y Dirección de Empresas (TADE),Universidad de Alicante,Alicante,Presencial,"7,890",Universidad Pública,"5,0 años",no disponible,7.89
Turismo,Doble Grado en Turismo + Administración y Dirección de Empresas,Universidad de Alcalá,Guadalajara,Presencial,"7,516",Universidad Pública,"5,0 años",no disponible,7.516
Turismo,Doble Grado en Turismo + Comercio,Universidad Complutense de Madrid,Madrid,Presencial,"7,478",Universidad Pública,"5,0 años",no disponible,7.478
